Date,3105.TWO,3037.TW,6515.TW,00981A.TW,2383.TW,3081.TWO,6274.TWO,2454.TW
2026-04-15,-0.02297593,0.03517588,0.07024793,0.02878909,0.05686546,0.06436782,0.10000000,0.04069767
2026-04-16,0.09854423,0.04368932,0.08328737,0.03168726,0.00656168,0.02159827,0.01479915,0.05865922
2026-04-17,0.09887870,-0.00310078,0.04938900,0.00119668,-0.00912647,0.09936575,-0.01458333,0.01583113
2026-04-20,0.09833024,0.05443235,0.04754973,0.03505973,0.01315789,0.10000000,0.00422833,-0.01298701
2026-04-21,0.04222973,0.04719764,-0.00741084,0.01616628,0.02597403,0.02622378,0.01368421,0.10000000
2026-04-22,-0.02755267,0.00845070,0.00139991,0.02083338,0.02911392,0.02385009,0.01038422,0.09808612
2026-04-23,-0.06666667,0.01675978,0.00000000,-0.01224489,0.00861009,0.00499168,-0.02363823,-0.03485839
2026-04-24,-0.02321429,0.08516484,-0.06244175,0.04432751,0.09146341,-0.06622517,0.10000000,0.09932280
2026-04-27,-0.09963437,0.06202532,-0.04771372,0.00359714,0.05698324,-0.09929078,-0.05263158,0.00000000
2026-04-28,0.01421320,-0.01668653,0.05793319,-0.00322581,-0.07505285,-0.01377953,-0.02424242,0.07392197
2026-04-29,0.00500501,-0.02666667,0.00493340,-0.00251707,0.01485714,-0.02395210,0.00931677,-0.01529637
2026-04-30,0.06772908,0.09962640,0.01963672,0.01946651,0.02364865,0.07975460,0.03589744,0.01359223
2026-05-04,-0.02238806,0.03171008,0.03033221,0.04773686,0.04620462,0.03977273,0.09900990,0.09961686
2026-05-05,0.05916031,-0.00878156,-0.06028037,-0.00573743,-0.00525762,0.02550091,0.09909910,0.09930314
2026-05-06,-0.09909910,-0.04983389,0.00745898,-0.00543109,0.04651163,-0.05683837,0.07786885,0.08716323
2026-05-07,0.00000000,0.04428904,-0.02665350,0.00955634,0.00202020,0.00188324,0.09885932,-0.00291545
2026-05-08,-0.01500000,-0.08705357,-0.02332657,-0.02265044,-0.04233871,-0.01503759,-0.05190311,0.06140351
2026-05-11,0.06802030,0.05256724,0.04776739,0.02698031,0.02105263,0.06106870,0.06204380,0.06887052
